sid,window_idx,label,label_name,win_start_s,win_end_s,art_frac,mean_hr,rmssd,sdnn,pnn50,scr_count,scr_max_amp,scr_energy,scr_epeak,scl_mean
16,3,1,baseline,90.0,150.0,0.06666666666666667,68.8032455444336,202.39559936523438,169.17837524414062,0.75,0.0,0.0,0.004167172126471996,0.0,0.29297396540641785
16,4,1,baseline,120.0,180.0,0.05,65.62908935546875,221.6782989501953,171.50009155273438,0.782608695652174,0.0,0.0,0.00204785680398345,0.0,0.2906772494316101
16,5,1,baseline,150.0,210.0,0.05,62.15169906616211,187.64317321777344,137.47561645507812,0.74,0.0,0.0,0.002517596585676074,0.0,0.284173846244812
16,6,1,baseline,180.0,240.0,0.016666666666666666,61.31736373901367,200.4965362548828,137.04608154296875,0.8,0.0,0.0,0.002110833302140236,0.0,0.28042906522750854
16,7,1,baseline,210.0,270.0,0.0,65.66863250732422,207.44602966308594,161.4904022216797,0.6833333333333333,0.0,0.0,0.001901493757031858,0.0,0.2765998840332031
16,8,1,baseline,240.0,300.0,0.03333333333333333,69.96415710449219,179.8572540283203,163.1072998046875,0.65,0.0,0.0,0.002745973877608776,0.0,0.27484676241874695
16,9,1,baseline,270.0,330.0,0.06666666666666667,66.67906951904297,169.12835693359375,161.9356689453125,0.7636363636363637,0.0,0.0,0.002157926792278886,0.0,0.2751263380050659
16,10,1,baseline,300.0,360.0,0.05,64.25312042236328,163.75216674804688,144.1797332763672,0.7777777777777778,0.0,0.0,0.0019597953651100397,0.0,0.27707335352897644
16,11,1,baseline,330.0,390.0,0.016666666666666666,63.90138626098633,219.1917724609375,161.733642578125,0.8301886792452831,0.0,0.0,0.0018477916019037366,0.0,0.2770675718784332
16,12,1,baseline,360.0,420.0,0.08333333333333333,62.78935623168945,228.5099334716797,174.87083435058594,0.72,0.0,0.0,0.0015516411513090134,0.0,0.27910810708999634
16,13,1,baseline,390.0,450.0,0.11666666666666667,61.878990173339844,213.96510314941406,187.2598419189453,0.7307692307692307,0.0,0.0,0.0013944542733952403,0.0,0.2820451855659485
16,14,1,baseline,420.0,480.0,0.03333333333333333,60.56414794921875,208.65858459472656,164.7288818359375,0.7254901960784313,0.0,0.0,0.002094802213832736,0.0,0.2814137637615204
16,15,1,baseline,450.0,510.0,0.0,62.55638885498047,149.18141174316406,114.0313949584961,0.5098039215686274,0.0,0.0,0.0018600504845380783,0.0,0.27936267852783203
16,16,1,baseline,480.0,540.0,0.016666666666666666,63.11975860595703,173.87567138671875,138.34033203125,0.5,0.0,0.0,0.0012177163735032082,0.0,0.2816498577594757
16,17,1,baseline,510.0,570.0,0.15,63.76895523071289,238.76673889160156,189.82679748535156,0.7111111111111111,0.0,0.0,0.0023317933082580566,0.0,0.2837732434272766
16,18,1,baseline,540.0,600.0,0.16666666666666666,66.18614959716797,206.66653442382812,174.62786865234375,0.5925925925925926,0.0,0.0,0.0023687812499701977,0.0,0.28416410088539124
16,19,1,baseline,570.0,630.0,0.05,67.5623779296875,162.63015747070312,146.99942016601562,0.5,0.0,0.0,0.0014333026483654976,0.0,0.28745508193969727
16,20,1,baseline,600.0,660.0,0.016666666666666666,67.81456756591797,163.6702117919922,134.74423217773438,0.6170212765957447,0.0,0.0,0.0010064746020361781,0.0,0.28750815987586975
16,21,1,baseline,630.0,690.0,0.0,63.209877014160156,206.64141845703125,153.55752563476562,0.7254901960784313,1.0,0.05525132268667221,0.01683940179646015,0.01683940179646015,0.2876060903072357
