sid,window_idx,label,label_name,win_start_s,win_end_s,art_frac,mean_hr,rmssd,sdnn,pnn50,scr_count,scr_max_amp,scr_energy,scr_epeak,scl_mean
11,3,1,baseline,90.0,150.0,0.11666666666666667,-0.4152016704275719,-1.0091879538451924,0.14390476049977632,0.2257252870269808,1.632942297504556,0.9880592641771591,0.5754115437796975,0.4140332455228538,2.3835660520367394
11,4,1,baseline,120.0,180.0,0.1,-0.6095553437855623,-1.018111406069504,-0.33309600836834347,0.5345238855357048,0.8270746701646452,0.9880592641771591,-0.0178534695044589,0.11590007289708859,2.128778377978543
11,5,1,baseline,150.0,210.0,0.05,0.5104027665533332,0.17418922805152762,-0.3186741348388364,0.9228234782404411,-0.7846605845151764,-0.8509959412403415,-0.5375129751674347,-0.6823601060445671,1.9880959550903923
11,6,1,baseline,180.0,240.0,0.0,0.8110040557101991,0.35231337538131247,-0.24357894927586227,0.6582875954192274,-0.7846605845151764,-0.8509959412403415,-0.5657971141463967,-0.6823601060445671,1.8314996830384347
11,7,1,baseline,210.0,270.0,0.03333333333333333,0.2963131309864994,-0.31232538200714066,-0.09938467286193399,0.4258980645556523,-0.7846605845151764,-0.8509959412403415,-0.5626286498058355,-0.6823601060445671,1.6610176103385477
11,8,1,baseline,240.0,300.0,0.03333333333333333,0.07634954437863965,-0.6088936720643588,-0.39301140082241537,-0.18851673536277055,-0.7846605845151764,-0.8509959412403415,-0.536382894092081,-0.6823601060445671,1.4296247199758965
11,9,1,baseline,270.0,330.0,0.03333333333333333,-0.485143713352995,-0.5127094111830124,0.467458763953873,-0.6705438159617542,0.02120704282473447,-0.04074856995354551,-0.3318591539094393,0.018262542277053963,1.2191874824768614
11,10,1,baseline,300.0,360.0,0.03333333333333333,-0.10501150106228055,0.15289700819207053,0.8435385203969425,-0.9348812472579712,0.02120704282473447,-0.04074856995354551,-0.2986102035966243,0.11312597918274887,1.0800698450611115
11,11,1,baseline,330.0,390.0,0.03333333333333333,1.415218998866926,-0.20648461010430674,-0.46940963327824226,-1.0986126412698065,1.632942297504556,1.8564629361956126,0.32970172956788857,0.18035291137399787,0.7521906534133675
11,12,1,baseline,360.0,420.0,0.03333333333333333,1.1617697208520592,-0.9390251475073296,-1.0104449759208014,-1.4001875475533663,1.632942297504556,1.8564629361956126,0.2681550569872547,0.12181944554346802,0.20238269175200918
11,13,1,baseline,390.0,450.0,0.0,0.701898061769568,-2.5684137651816714,-2.379590160644409,-3.0365499791835253,0.02120704282473447,1.1391800072932978,-0.10607068055632382,0.6624654537810296,-0.18362742112247485
11,14,1,baseline,420.0,480.0,0.016666666666666666,1.6336395104061163,-1.1269867854618947,-0.9008349459699706,-1.6800063253320892,0.8270746701646452,1.1391800072932978,0.17041843363282239,0.3844817820389684,-0.14652278764647442
11,15,1,baseline,450.0,510.0,0.06666666666666667,0.6963834130314338,0.5837332737656402,0.8722159470641895,0.6098406168792958,0.02120704282473447,0.5216626757927784,-0.04294948517687348,0.8425581628426639,-0.013067395506618194
11,16,1,baseline,480.0,540.0,0.1,-0.800822867006214,1.6178105092913635,1.393480564607448,0.5189746248712211,0.02120704282473447,0.1762069657855285,-0.20182519866737147,0.3892657707293354,-0.015311166785872118
11,17,1,baseline,510.0,570.0,0.06666666666666667,-0.18444297445157856,0.896477606075424,0.37162214144626576,-0.0680099652130251,0.02120704282473447,0.1762069657855285,-0.4361565716080194,-0.2793111077236424,-0.03228040297935617
11,18,1,baseline,540.0,600.0,0.05,0.6961107282479891,-1.144633515500815,-1.1451388114270553,-0.7876075355357931,-0.7846605845151764,-0.8509959412403415,-0.5202723560784677,-0.6823601060445671,-0.06295121639894796
11,19,1,baseline,570.0,630.0,0.03333333333333333,-0.05143054514353842,-1.0709083968368576,-0.910276074090875,-0.6075095054218873,-0.7846605845151764,-0.8509959412403415,-0.5373532345278317,-0.6823601060445671,-0.09326917355808988
11,20,1,baseline,600.0,660.0,0.0,-1.0372534064778567,-1.1205150889071078,-1.4019433052999242,-0.2293036421826844,-0.7846605845151764,-0.8509959412403415,-0.572474362815843,-0.6823601060445671,-0.1153887111834065
