sid,window_idx,label,label_name,win_start_s,win_end_s,art_frac,mean_hr,rmssd,sdnn,pnn50,scr_count,scr_max_amp,scr_energy,scr_epeak,scl_mean
8,5,1,baseline,150.0,210.0,0.0,64.59812927246094,160.82025146484375,125.71549224853516,0.7419354838709677,0.0,0.0,0.000777005567215383,0.0,0.596883237361908
8,6,1,baseline,180.0,240.0,0.0,64.36307525634766,150.54273986816406,101.19664764404297,0.765625,0.0,0.0,0.0007736606057733297,0.0,0.5431877374649048
8,7,1,baseline,210.0,270.0,0.05,68.1290283203125,128.30662536621094,107.1594467163086,0.5846153846153846,1.0,0.0419563390314579,0.020557550713419914,0.020557550713419914,0.5217953324317932
8,8,1,baseline,240.0,300.0,0.05,67.23939514160156,124.50298309326172,121.54569244384766,0.5396825396825397,1.0,0.0419563390314579,0.020631492137908936,0.020631492137908936,0.5067163109779358
8,9,1,baseline,270.0,330.0,0.0,64.14019775390625,138.92196655273438,106.33710479736328,0.5833333333333334,0.0,0.0,0.001094048609957099,0.0,0.4817890226840973
8,10,1,baseline,300.0,360.0,0.0,67.01385498046875,136.3600616455078,111.00581359863281,0.5645161290322581,0.0,0.0,0.0012468525674194098,0.0,0.45669516921043396
8,11,1,baseline,330.0,390.0,0.0,69.81818389892578,93.08659362792969,81.58216094970703,0.38461538461538464,0.0,0.0,0.0009073121473193169,0.0,0.43167734146118164
8,12,1,baseline,360.0,420.0,0.0,69.33616638183594,37.11320877075195,33.504215240478516,0.14925373134328357,0.0,0.0,0.0005759389605373144,0.0,0.410427063703537
8,13,1,baseline,390.0,450.0,0.0,71.54644775390625,64.4784164428711,99.91510009765625,0.2028985507246377,0.0,0.0,0.0005648595979437232,0.0,0.3942071199417114
8,14,1,baseline,420.0,480.0,0.0,74.5631103515625,107.06532287597656,136.89666748046875,0.38095238095238093,0.0,0.0,0.000644819752778858,0.0,0.38431113958358765
8,15,1,baseline,450.0,510.0,0.0,74.274658203125,137.8762664794922,125.37350463867188,0.5254237288135594,0.0,0.0,0.0006244548130780458,0.0,0.3702257573604584
8,16,1,baseline,480.0,540.0,0.0,73.30049133300781,144.6514892578125,99.56178283691406,0.5245901639344263,0.0,0.0,0.0006534300628118217,0.0,0.35258179903030396
8,17,1,baseline,510.0,570.0,0.016666666666666666,68.3003921508789,129.80616760253906,123.07759857177734,0.45161290322580644,0.0,0.0,0.0007972898310981691,0.0,0.3391193449497223
8,18,1,baseline,540.0,600.0,0.05,70.22444152832031,136.3809356689453,150.34912109375,0.5538461538461539,0.0,0.0,0.0013878740137442946,0.0,0.3252403140068054
8,19,1,baseline,570.0,630.0,0.03333333333333333,74.01869201660156,143.17926025390625,119.76774597167969,0.7076923076923077,0.0,0.0,0.001478693331591785,0.0,0.31343743205070496
8,20,1,baseline,600.0,660.0,0.0,73.5248031616211,131.1154327392578,94.77783203125,0.6153846153846154,0.0,0.0,0.0009140673791989684,0.0,0.31025028228759766
8,21,1,baseline,630.0,690.0,0.016666666666666666,75.29412078857422,144.84678649902344,114.9210433959961,0.6349206349206349,0.0,0.0,0.0030811717733740807,0.0,0.30714577436447144
8,22,1,baseline,660.0,720.0,0.016666666666666666,72.36329650878906,165.3963623046875,137.1642608642578,0.7,0.0,0.0,0.003207369241863489,0.0,0.30214864015579224
8,23,1,baseline,690.0,750.0,0.0,68.59056854248047,149.29977416992188,118.29395294189453,0.6349206349206349,0.0,0.0,0.0007867628009989858,0.0,0.2973146140575409
8,24,1,baseline,720.0,780.0,0.0,68.338134765625,91.8257064819336,75.02027130126953,0.417910447761194,0.0,0.0,0.0005632037064060569,0.0,0.2886776626110077
8,25,1,baseline,750.0,810.0,0.11666666666666667,72.91139221191406,106.8988037109375,114.40754699707031,0.3064516129032258,2.0,0.02993846870958805,0.004459688905626535,0.0022298444528132677,0.2847532331943512
8,26,1,baseline,780.0,840.0,0.13333333333333333,76.9959945678711,128.10806274414062,120.99540710449219,0.46296296296296297,2.0,0.02993846870958805,0.0066765607334673405,0.0033382803667336702,0.28630301356315613
8,27,1,baseline,810.0,870.0,0.05,75.78947448730469,111.05421447753906,99.81238555908203,0.4838709677419355,0.0,0.0,0.003924814984202385,0.0,0.2817060649394989
8,28,1,baseline,840.0,900.0,0.03333333333333333,73.4246597290039,134.03929138183594,134.71414184570312,0.5757575757575758,0.0,0.0,0.0026959122624248266,0.0,0.2808466851711273
8,29,1,baseline,870.0,930.0,0.016666666666666666,71.77570343017578,163.71377563476562,143.94747924804688,0.6545454545454545,0.0,0.0,0.0016550233121961355,0.0,0.283877432346344
8,30,1,baseline,900.0,960.0,0.05,74.0359878540039,147.60232543945312,106.10918426513672,0.4745762711864407,0.0,0.0,0.0010069386335089803,0.0,0.27582454681396484
8,31,1,baseline,930.0,990.0,0.03333333333333333,75.41734313964844,92.62454986572266,61.82236099243164,0.36619718309859156,0.0,0.0,0.0008592852391302586,0.0,0.2640801668167114
8,32,1,baseline,960.0,1020.0,0.0,74.86595916748047,98.76896667480469,67.6487045288086,0.38028169014084506,0.0,0.0,0.0006374599179252982,0.0,0.25625118613243103
8,33,1,baseline,990.0,1050.0,0.0,74.37742614746094,121.7884521484375,90.02139282226562,0.43478260869565216,0.0,0.0,0.0007908868137747049,0.0,0.25653359293937683
8,34,1,baseline,1020.0,1080.0,0.0,71.85470581054688,112.67347717285156,91.88055419921875,0.5223880597014925,0.0,0.0,0.0006791646592319012,0.0,0.2584298849105835
8,35,1,baseline,1050.0,1110.0,0.0,68.84033966064453,139.85125732421875,101.92790222167969,0.7142857142857143,0.0,0.0,0.0007590723689645529,0.0,0.25718390941619873
8,36,1,baseline,1080.0,1140.0,0.0,68.8536148071289,163.2793731689453,124.1308822631836,0.7333333333333333,0.0,0.0,0.0009711853927001357,0.0,0.25594815611839294
8,37,1,baseline,1110.0,1170.0,0.0,71.29973602294922,171.2799530029297,128.13638305664062,0.6909090909090909,0.0,0.0,0.0010392910335212946,0.0,0.25149449706077576
8,38,1,baseline,1140.0,1200.0,0.0,71.00592041015625,176.72032165527344,124.87397766113281,0.7142857142857143,0.0,0.0,0.0011288237292319536,0.0,0.2453186959028244
8,39,1,baseline,1170.0,1230.0,0.0,69.84007263183594,143.92152404785156,104.40589141845703,0.6140350877192983,0.0,0.0,0.0010285924654453993,0.0,0.23976439237594604
8,40,1,baseline,1200.0,1260.0,0.0,69.3480224609375,152.07237243652344,134.47076416015625,0.6551724137931034,0.0,0.0,0.0009603021899238229,0.0,0.23688074946403503
8,41,1,baseline,1230.0,1290.0,0.0,66.52699279785156,253.76168823242188,194.71861267089844,0.6666666666666666,0.0,0.0,0.0009796523954719305,0.0,0.2356540560722351
8,42,1,baseline,1260.0,1320.0,0.0,66.64095306396484,225.92481994628906,167.70144653320312,0.5909090909090909,0.0,0.0,0.0015376675873994827,0.0,0.2343326210975647
8,120,2,stress,3600.0,3660.0,0.18333333333333332,74.86043548583984,227.11627197265625,212.6586456298828,0.8372093023255814,5.0,0.06138423830270767,0.09817217290401459,0.01963443458080292,0.7955055236816406
8,121,2,stress,3630.0,3690.0,0.0,69.48728942871094,250.26185607910156,251.3790740966797,0.8048780487804879,4.0,0.06138423830270767,0.06094497814774513,0.015236244536936283,0.7703346014022827
8,122,2,stress,3660.0,3720.0,0.0,63.874752044677734,217.95614624023438,270.7889099121094,0.74,4.0,0.03039063885807991,0.02253151871263981,0.005632879678159952,0.7633106112480164
8,123,2,stress,3690.0,3750.0,0.0,56.450340270996094,291.9200134277344,242.3005828857422,0.775,5.0,0.0326513908803463,0.029330149292945862,0.005866029858589172,0.7702022790908813
8,124,2,stress,3720.0,3780.0,0.05,71.62356567382812,259.56011962890625,254.1939239501953,0.8372093023255814,5.0,0.08108571916818619,0.06186189502477646,0.012372379004955292,0.80323725938797
8,125,2,stress,3750.0,3810.0,0.11666666666666667,78.1719970703125,208.5610809326172,169.29986572265625,0.875,6.0,0.08108571916818619,0.16679874062538147,0.027799790104230244,0.849700927734375
8,126,2,stress,3780.0,3840.0,0.06666666666666667,72.51798248291016,205.70303344726562,166.8633270263672,0.8536585365853658,5.0,0.060171693563461304,0.1426602303981781,0.02853204607963562,0.886689305305481
8,127,2,stress,3810.0,3870.0,0.0,68.06499481201172,302.1153869628906,232.99818420410156,0.8571428571428571,2.0,0.04311329871416092,0.025108393281698227,0.012554196640849113,0.8525277376174927
8,128,2,stress,3840.0,3900.0,0.0,68.9618911743164,291.3863525390625,227.32733154296875,0.825,1.0,0.030022110790014267,0.015750177204608917,0.015750177204608917,0.7876008749008179
8,129,2,stress,3870.0,3930.0,0.0,75.41008758544922,252.9706268310547,197.71258544921875,0.82,1.0,0.030022110790014267,0.015743477270007133,0.015743477270007133,0.7733816504478455
8,130,2,stress,3900.0,3960.0,0.016666666666666666,74.30340576171875,259.03436279296875,237.9392852783203,0.8163265306122449,3.0,0.07069746404886246,0.07830404490232468,0.02610134830077489,0.8385561108589172
