sid,window_idx,label,label_name,win_start_s,win_end_s,art_frac,mean_hr,rmssd,sdnn,pnn50,scr_count,scr_max_amp,scr_energy,scr_epeak,scl_mean
9,3,1,baseline,90.0,150.0,0.03333333333333333,70.31159973144531,161.74758911132812,128.63555908203125,0.6428571428571429,0.0,0.0,0.004378102719783783,0.0,0.3921917974948883
9,4,1,baseline,120.0,180.0,0.016666666666666666,74.62348175048828,80.59476470947266,77.7472152709961,0.38028169014084506,0.0,0.0,0.0029465751722455025,0.0,0.38079750537872314
9,5,1,baseline,150.0,210.0,0.0,74.61412048339844,72.23319244384766,76.03594970703125,0.3,0.0,0.0,0.001286456361413002,0.0,0.3636700510978699
9,6,1,baseline,180.0,240.0,0.0,72.54723358154297,124.79423522949219,116.95836639404297,0.3684210526315789,0.0,0.0,0.0020045191049575806,0.0,0.34768807888031006
9,7,1,baseline,210.0,270.0,0.0,72.38566589355469,144.19654846191406,128.86050415039062,0.38333333333333336,0.0,0.0,0.001804947736673057,0.0,0.33527401089668274
9,8,1,baseline,240.0,300.0,0.0,74.30260467529297,93.76832580566406,89.65630340576172,0.23943661971830985,0.0,0.0,0.00078258675057441,0.0,0.3204346299171448
9,9,1,baseline,270.0,330.0,0.0,75.86791229248047,53.30319595336914,61.7191276550293,0.17391304347826086,0.0,0.0,0.0008052807534113526,0.0,0.30711331963539124
9,10,1,baseline,300.0,360.0,0.016666666666666666,77.57575988769531,135.90228271484375,115.69402313232422,0.4126984126984127,0.0,0.0,0.0009361652773804963,0.0,0.29965052008628845
9,11,1,baseline,330.0,390.0,0.016666666666666666,74.9150390625,152.1490478515625,138.91940307617188,0.4262295081967213,0.0,0.0,0.0006951584946364164,0.0,0.2943708300590515
9,12,1,baseline,360.0,420.0,0.0,73.13246154785156,106.40933227539062,105.14595794677734,0.21212121212121213,0.0,0.0,0.00055007787887007,0.0,0.2886715233325958
9,13,1,baseline,390.0,450.0,0.0,75.26951599121094,109.97865295410156,95.56383514404297,0.3559322033898305,0.0,0.0,0.0009632409201003611,0.0,0.2823525667190552
9,14,1,baseline,420.0,480.0,0.03333333333333333,72.08663940429688,146.7713165283203,130.6591033935547,0.5686274509803921,0.0,0.0,0.001774259377270937,0.0,0.2774564027786255
9,15,1,baseline,450.0,510.0,0.03333333333333333,74.77051544189453,145.9229278564453,135.9033203125,0.43636363636363634,0.0,0.0,0.0017573812510818243,0.0,0.27376270294189453
9,16,1,baseline,480.0,540.0,0.0,79.36778259277344,94.63973999023438,100.79374694824219,0.2537313432835821,0.0,0.0,0.0009119188180193305,0.0,0.26543372869491577
9,17,1,baseline,510.0,570.0,0.0,76.46932220458984,52.87638473510742,79.68351745605469,0.0821917808219178,0.0,0.0,0.0006533866981044412,0.0,0.25428614020347595
9,18,1,baseline,540.0,600.0,0.05,74.65095520019531,144.00323486328125,128.64659118652344,0.18461538461538463,0.0,0.0,0.004597560502588749,0.0,0.2490437775850296
9,19,1,baseline,570.0,630.0,0.05,70.06842803955078,215.2108154296875,181.9105224609375,0.6181818181818182,0.0,0.0,0.013161445036530495,0.0,0.25162309408187866
9,20,1,baseline,600.0,660.0,0.0,70.9565200805664,194.88076782226562,151.76844787597656,0.66,0.0,0.0,0.009296691045165062,0.0,0.2518448531627655
