sid,window_idx,label,label_name,win_start_s,win_end_s,art_frac,mean_hr,rmssd,sdnn,pnn50,scr_count,scr_max_amp,scr_energy,scr_epeak,scl_mean
8,5,1,baseline,150.0,210.0,0.0,-1.8235315528849576,0.6539279386806287,0.4387677869892781,1.3241446884912953,-0.3192133844664434,-0.3332897384215701,-0.36995705815164226,-0.2634921304848112,2.7323187820210557
8,6,1,baseline,180.0,240.0,0.0,-1.8919529082439426,0.385524473057852,-0.40885507598992643,1.4833236866203152,-0.3192133844664434,-0.3332897384215701,-0.3706972319660795,-0.2634921304848112,2.178274031791368
8,7,1,baseline,210.0,270.0,0.05,-0.795729933135893,-0.19518518006842028,-0.20271955441328843,0.2670502485431594,1.7024713838210312,3.3622306517917955,4.0070863864889725,4.13875501117209,1.9575413870424156
8,8,1,baseline,240.0,300.0,0.05,-1.054691293874307,-0.29451961121405745,0.2946167184739292,-0.03487087135390016,1.7024713838210312,3.3622306517917955,4.023448161402398,4.154589019276681,1.8019519486139486
8,9,1,baseline,270.0,330.0,0.0,-1.9568298290820751,0.08204091074441482,-0.23114812936973364,0.25843565137218355,-0.3192133844664434,-0.3332897384215701,-0.29980170289502467,-0.2634921304848112,1.54474541839904
8,10,1,baseline,300.0,360.0,0.0,-1.1203432821609216,0.01513520606802648,-0.06974964651368348,0.13199559612076361,-0.3192133844664434,-0.3332897384215701,-0.2659892090844643,-0.2634921304848112,1.2858202234239555
8,11,1,baseline,330.0,390.0,0.0,-0.3040373596075534,-1.114977727999271,-1.0869330048607873,-1.0768269101290768,-0.3192133844664434,-0.3332897384215701,-0.34112278902398374,-0.2634921304848112,1.0276794825199407
8,12,1,baseline,360.0,420.0,0.0,-0.4443467760191639,-2.5767567137955525,-2.7490001473210284,-2.6583126594276325,-0.3192133844664434,-0.3332897384215701,-0.4144491217520856,-0.2634921304848112,0.8084133455973042
8,13,1,baseline,390.0,450.0,0.0,0.19903915587184456,-1.862097673268985,-0.45315850944426084,-2.297852422189135,-0.3192133844664434,-0.3332897384215701,-0.4169007655795248,-0.2634921304848112,0.6410515609505841
8,14,1,baseline,420.0,480.0,0.0,1.0771528210003014,-0.7499147125130734,0.8253039355901519,-1.1014400449032937,-0.3192133844664434,-0.3332897384215701,-0.3992071646718304,-0.2634921304848112,0.5389421481262036
